"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0098813","nuclear chromosome segregation",322,0.486162420137704,1.70436569576482,7.92142884424135e-08,2.27561046798206e-05,2.0618455939078e-05,8509,"tags=37%, list=25%, signal=28%","HORMAD1/TEX15/MAEL/CCNE1/CDC20/PRDM9/MYBL2/AURKB/TTK/KIF2C/NDC80/FAM83D/CDCA8/MEIOB/UBE2C/SKA1/PLK1/BIRC5/TPX2/MND1/KIF18B/KIF14/BUB1/CCNB2/TRIP13/ASPM/HASPIN/SGO1/KIFC1/SKA3/NUF2/DLGAP5/NCAPG/CDT1/PTTG1/CENPF/NCAPH/DPF3/KIF15/KIF18A/KIF4A/NCAPD2/CENPE/SYCE1L/AURKA/KIF23/CENPI/BUB1B/MEIOC/SPC24/PSRC1/CDK1/MAD2L1/STAG3/KASH5/PRAP1/SPATA22/FBXO5/KIF11/KNL1/ESPL1/NEK2/SPAG5/CHEK2/INCENP/CCNB1/NCAPG2/PRC1/TACC3/TOP2A/KIF25/USP44/CHMP4C/CCNE2/KNSTRN/SMC4/EML4/PRICKLE1/CDC6/RCC1/UHRF1/SPC25/MAD1L1/BRIP1/GEN1/SPDYA/MAJIN/SPDL1/TEX12/CCSAP/RMI2/DCAF13/FANCD2/RACGAP1/TENT4A/SEH1L/ZWINT/RNF212/CCNB1IP1/ECT2/MAD2L2/PTTG2/FLNA/RCC2/NDC1/DPF1/ANKRD53/DMC1/ACTL6A/KIF4B/PTTG3P/CENPK/PINX1/RAD21/ZWILCH/TTL/NCAPD3/NCAPH2/SMC2/RRS1"
"GO:0046879","hormone secretion",329,-0.389913164847942,-1.76508610471837,8.63012847881903e-08,2.37140921678853e-05,2.14864525971513e-05,2729,"tags=22%, list=8%, signal=20%","TRPM4/SIRT3/FZD4/MLXIPL/RAB11FIP3/GIP/CRY2/NEUROD1/UCN/NNAT/CPE/ADRA2C/C1QTNF3/FAM3B/PLA2G3/SREBF1/FFAR1/ADIPOQ/SNAP25/ADRA2A/IRS1/RAB11FIP1/RAB44/FGA/GPER1/RAPGEF3/GJA1/NKX3-1/ABCA12/CCKAR/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/MYB/GRP/HNF1A/TBX3/SLC18A2/SMPD3/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/GDF9/KISS1R/ADCY5/SSTR5/TAC1/TFAP2B/KCNK16/KCNJ11/RFX6/PTPRN2/BAIAP3/CGA/FGB/WNK4/ABAT/GATA3/AGTR1/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
"GO:0045103","intermediate filament-based process",97,0.62293236149804,1.97505605689997,9.60333345211737e-08,2.52887780905757e-05,2.29132166576836e-05,1435,"tags=29%, list=4%, signal=28%","KRT16/KRT79/KRT83/KRT6C/INA/KRT34/KRT78/KRT6A/KRT81/KRT6B/KRT9/KRT77/KRT85/KRT38/PKP1/KRT33B/KRT5/KRT4/KRT82/KRT86/KRT3/KRT14/KRT17/KRT75/KRT84/KRT72/KRT23/KRT74"
"GO:1903046","meiotic cell cycle process",227,0.51382531661137,1.76508817635689,1.08156343637707e-07,2.73419236716124e-05,2.47734951321738e-05,6613,"tags=37%, list=19%, signal=30%","HORMAD1/TEX15/DMRT1/STRA8/MAEL/RBM46/ASZ1/CCNE1/OOEP/PSMA8/ANKLE1/DAZL/TDRD12/CCNA1/DNMT3L/CDC20/PRDM9/NPM2/TTK/NDC80/CDC25A/MEIOB/SKA1/PLK1/RAD54L/MND1/CCNB2/FANCA/TRIP13/ASPM/RAD51AP1/HFM1/SGO1/SKA3/NUF2/PTTG1/NANOS2/MYBL1/NCAPH/GPR3/BRME1/KIF18A/SHCBP1L/NCAPD2/SYCE1L/AURKA/CYP26B1/CDC25B/MEIOC/STAG3/KASH5/RAD51/CKS2/SPATA22/FBXO5/LIF/KNL1/ESPL1/MASTL/INCENP/RAD54B/TOP2A/BRCA2/DDX4/CCNE2/MEIOSIN/CDC25C/SMC4/RAD51B/PKMYT1/KLHDC3/EDN1/BRIP1/SPDYA/MAJIN/NPPC/TEX12/DCAF13/FBXO43/EME1/FANCD2/ZWINT/MSH6/RNF212/CCNB1IP1"
"GO:0001539","cilium or flagellum-dependent cell motility",224,-0.434244550732936,-1.85712389353019,1.5385651460425e-07,3.6013821196254e-05,3.26307773663594e-05,3208,"tags=33%, list=9%, signal=30%","EFHB/DRC2/PIERCE2/TTC21A/CFAP119/KIAA0319L/SLC9C1/GAS2L2/EFHC1/LZTFL1/CFAP52/TEKT5/TTLL6/DYNC2H1/SPAG8/DNAH6/CFAP144/CFAP44/CFAP221/TTC12/BBS4/CCR6/CCDC159/CFAP276/CELF3/SORD/HOATZ/CFAP53/DNAI3/PLA2G3/TACR3/TLE6/PGK2/TEKT4/ARMC3/DRC1/RIBC1/RSPH4A/CCDC40/CFAP65/TEKT2/NEURL1/SPEF2/EFCAB6/ODAD3/CFAP210/CFAP141/DNAH9/CFAP45/BBOF1/DNAAF11/TMEM232/DNAH7/CFAP43/DNAI1/CFAP69/TTLL9/PIERCE1/DNAAF6/IQUB/CFAP107/CFAP90/DNAH5/TAC1/LRRC46/TEKT1/CFAP57/CFAP77/CFAP61/ROPN1L/CFAP46/DNALI1/SPAG6/ATP1A4"
"GO:0060285","cilium-dependent cell motility",224,-0.434244550732936,-1.85712389353019,1.5385651460425e-07,3.6013821196254e-05,3.26307773663594e-05,3208,"tags=33%, list=9%, signal=30%","EFHB/DRC2/PIERCE2/TTC21A/CFAP119/KIAA0319L/SLC9C1/GAS2L2/EFHC1/LZTFL1/CFAP52/TEKT5/TTLL6/DYNC2H1/SPAG8/DNAH6/CFAP144/CFAP44/CFAP221/TTC12/BBS4/CCR6/CCDC159/CFAP276/CELF3/SORD/HOATZ/CFAP53/DNAI3/PLA2G3/TACR3/TLE6/PGK2/TEKT4/ARMC3/DRC1/RIBC1/RSPH4A/CCDC40/CFAP65/TEKT2/NEURL1/SPEF2/EFCAB6/ODAD3/CFAP210/CFAP141/DNAH9/CFAP45/BBOF1/DNAAF11/TMEM232/DNAH7/CFAP43/DNAI1/CFAP69/TTLL9/PIERCE1/DNAAF6/IQUB/CFAP107/CFAP90/DNAH5/TAC1/LRRC46/TEKT1/CFAP57/CFAP77/CFAP61/ROPN1L/CFAP46/DNALI1/SPAG6/ATP1A4"
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",127,0.583573322723218,1.89916616622957,1.65686223517877e-07,3.73977475940352e-05,3.38847013510246e-05,4338,"tags=40%, list=13%, signal=35%","HTN1/PGLYRP3/CXCL5/REG1A/BPI/KRT6A/PGLYRP4/KLK5/KLK7/DEFB1/MMP7/CXCL1/DEFB4A/CCL7/CCL20/SPINK5/HTN3/CXCL6/S100A9/CALCA/PF4V1/CXCL10/POMC/CCL18/IL17A/CCL13/CCL24/CXCL8/S100A12/CXCL3/PPBP/IL17F/CCL8/CXCL11/S100A7/ADM/PF4/DMBT1/H2BC11/SEMG1/CCL1/CCL25/REG1B/CX3CL1/NPPB/H2BC10/GALP/GNLY/GAPDH/CXCL9/RNASE7"
"GO:0044458","motile cilium assembly",84,-0.575979055013104,-2.17550277353324,1.73544657877362e-07,3.782076682017e-05,3.42679832614465e-05,3709,"tags=40%, list=11%, signal=36%","CFAP206/CCDC39/ZMYND12/SPATA6/CFAP119/JHY/BBS5/CFAP44/CFAP221/TTC12/BBS4/CCDC159/CFAP53/PLA2G3/DRC1/CCDC40/CFAP65/NEURL1/SPEF2/BBOF1/DNAAF11/CFAP43/FOXJ1/CFAP69/MCIDAS/SPAG17/LRRC46/DNAAF3/DNAAF1/CFAP57/CFAP61/ZMYND10/DNALI1/SPAG6"
"GO:0003351","epithelial cilium movement involved in extracellular fluid movement",51,-0.668519638441508,-2.33198794351325,2.72745998822018e-07,5.74584904185052e-05,5.20609906523431e-05,3019,"tags=53%, list=9%, signal=48%","KATNIP/DNAAF4/STK36/JHY/CFAP221/SPA17/ODAD4/CFAP53/DRC1/NHERF1/RSPH4A/CCDC40/SPEF2/ODAD3/DNAH9/CFAP45/DNAAF11/CFAP43/DNAI1/NME5/SPAG17/DNAH5/DNAAF3/DNAAF1/ROPN1L/SPAG6/NEK10"
"GO:0140013","meiotic nuclear division",203,0.527567562010566,1.79641913240583,3.09013191027146e-07,6.29988182997279e-05,5.70808746753031e-05,6613,"tags=38%, list=19%, signal=31%","HORMAD1/TEX15/DMRT1/STRA8/MAEL/RBM46/ASZ1/CCNE1/OOEP/PSMA8/ANKLE1/DAZL/TDRD12/CCNA1/DNMT3L/CDC20/PRDM9/NPM2/TTK/NDC80/MEIOB/SKA1/PLK1/RAD54L/MND1/CCNB2/FANCA/TRIP13/ASPM/RAD51AP1/HFM1/SGO1/SKA3/NUF2/PTTG1/NANOS2/MYBL1/NCAPH/GPR3/BRME1/KIF18A/SHCBP1L/SYCE1L/AURKA/CYP26B1/CDC25B/MEIOC/STAG3/KASH5/RAD51/CKS2/SPATA22/FBXO5/LIF/KNL1/ESPL1/MASTL/INCENP/RAD54B/TOP2A/BRCA2/DDX4/CCNE2/MEIOSIN/SMC4/RAD51B/KLHDC3/BRIP1/SPDYA/MAJIN/TEX12/DCAF13/FBXO43/EME1/FANCD2/ZWINT/RNF212/CCNB1IP1"
"GO:0006631","fatty acid metabolic process",414,-0.343016591813324,-1.54716918847932,3.84641286510625e-07,7.59666540858484e-05,6.88305460071644e-05,4444,"tags=27%, list=13%, signal=24%","ADIPOR2/THNSL2/SCD/DCAF5/GSTM4/AIG1/CYP4V2/ACOX3/MBLAC2/PRKAR2B/GPAM/ALDH3A2/PRXL2B/LONP2/PTGR1/CPT1A/SLC27A1/CRYL1/PEX7/AMACR/ACADS/PRKAB1/ACSM2A/ABHD1/PER2/CBR4/PDK2/PTGR2/PTGES/ALOX15/APPL2/TMEM135/ABCD3/ACOT2/CYP2A13/FAAH2/MGLL/ERLIN2/MLXIPL/GIP/ABCB11/HSD17B4/HACD3/BLVRA/LTC4S/ETFBKMT/ACSM5/PRKAA2/ECI2/HSD17B8/ACSF2/PNLIPRP2/CD36/ACOT1/HPGDS/PDK4/ACBD4/APOC3/ACACB/CYP2C8/PLA2G3/ABHD2/SREBF1/IVD/PCK1/AWAT1/ADIPOQ/TNXB/FAAH/CYP1A1/FASN/CES1/GPIHBP1/IRS1/HPGD/ACOT6/ASAH1/GSTM2/APOA5/ADH7/PLA2G4F/CYP4F12/CROT/HAO2/LEP/CRAT/CYP4F2/ACOT4/PNLIP/ELOVL5/CYP4F11/MIR342/CYP4A22/GSTM1/PLA2G10/CYP2B6/ACSM1/ACADSB/GDF15/PLIN5/CYP4A11/XBP1/ELOVL2/ACOX2/ALOX15B/SLC27A2/CYP4B1/CYP4Z1/CYP2A7/CYP4F8/CYP2A6"
"GO:0006858","extracellular transport",54,-0.650096842443616,-2.24904371592632,4.72869484122558e-07,9.05616708986232e-05,8.20545452512509e-05,3019,"tags=50%, list=9%, signal=46%","KATNIP/DNAAF4/STK36/JHY/CFAP221/SPA17/ODAD4/CFAP53/DRC1/NHERF1/RSPH4A/CCDC40/SPEF2/ODAD3/DNAH9/CFAP45/DNAAF11/CFAP43/DNAI1/NME5/SPAG17/DNAH5/DNAAF3/DNAAF1/ROPN1L/SPAG6/NEK10"
"GO:0007088","regulation of mitotic nuclear division",119,0.579258580951282,1.87451231942912,7.26487038551204e-07,0.000135041120107165,0.000122355711755992,6505,"tags=46%, list=19%, signal=38%","DMRT1/IL1A/CDCA2/CDC20/AURKB/TTK/EPGN/NDC80/CDCA8/TGFA/UBE2C/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/CHEK1/SKA3/NUF2/DLGAP5/MKI67/FGF8/CENPF/TNF/AURKA/BUB1B/DRD3/SPC24/MAD2L1/MTBP/PRAP1/SPHK1/FBXO5/BMP7/KNL1/ESPL1/NEK2/INCENP/CCNB1/BORA/USP44/BTC/CDC25C/PKMYT1/EDN3/RCC1/SPC25/EDN1/MAD1L1/GEN1/SPDL1/FBXO43/ZWINT/HOXA13"
"GO:0140029","exocytic process",96,-0.53666238302574,-2.05997203471364,9.0753496064813e-07,0.000162299887933256,0.000147053862484496,4176,"tags=33%, list=12%, signal=29%","SNAP23/SYT7/NAPA/RAB3A/SYT5/DOC2B/UNC13A/GRIK5/GNAO1/STX1B/CADPS2/EXOC2/RAB11FIP3/DOC2A/EXOC6/PRRT2/PLA2G3/SNPH/SNAP25/RAB44/RIMS1/TRARG1/RPH3AL/SYP/SLC18A2/CPLX1/SYT13/SYTL2/SYT4/SYT1/SYT9/CPLX2"
"GO:0009306","protein secretion",380,-0.349099981770673,-1.58722332127441,9.24493032531206e-07,0.000162299887933256,0.000147053862484496,5544,"tags=29%, list=16%, signal=25%","SELENOT/GPR68/C1QTNF5/PARD6A/RBM4/PLA2G1B/TRPM5/RHBDF1/EDNRB/GOLPH3L/GPR27/FKBP1B/PRKN/C2CD2L/PHPT1/CELA2A/NR1D1/KCNJ8/SNCG/WLS/APBB1/PDE8B/NKX6-1/ADORA2A/ARFIP1/APBB3/UCP2/VIP/MIA3/SIDT2/STXBP4/SYT7/SEL1L/TREM2/NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/SLC12A2/LMF1/GLUD1/RAB3A/PCLO/DOC2B/PER2/COMP/IGF1/GNAO1/LTBP2/RAPGEF4/F2R/TRPM4/SIRT3/MLXIPL/RAB11FIP3/GIP/NEUROD1/NNAT/ANG/DNAJC1/CBLN1/ADRA2C/C1QTNF3/FAM3B/SCG2/ABCG1/NECAB3/SREBF1/FFAR1/SNAP25/ADRA2A/TGFB3/IRS1/RAB11FIP1/NLRP6/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/HNF1A/CBLN4/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/SYT4/KCNJ11/RFX6/PTPRN2/BAIAP3/SLC4A8/FGB/ABAT/ABCC8/CHGA/SLC30A8/TRH/CARTPT"
"GO:0000070","mitotic sister chromatid segregation",191,0.517574994298271,1.7515864150409,1.09008298651713e-06,0.000186197958778061,0.000168707011284586,8509,"tags=41%, list=25%, signal=31%","CDC20/MYBL2/AURKB/TTK/KIF2C/NDC80/CDCA8/UBE2C/SKA1/PLK1/BIRC5/TPX2/KIF18B/KIF14/BUB1/TRIP13/HASPIN/KIFC1/SKA3/NUF2/DLGAP5/NCAPG/CDT1/CENPF/NCAPH/KIF15/KIF18A/KIF4A/NCAPD2/CENPE/KIF23/CENPI/BUB1B/SPC24/PSRC1/CDK1/MAD2L1/PRAP1/FBXO5/KIF11/KNL1/ESPL1/NEK2/SPAG5/CHEK2/INCENP/CCNB1/NCAPG2/PRC1/KIF25/USP44/CHMP4C/KNSTRN/SMC4/EML4/PRICKLE1/RCC1/UHRF1/SPC25/MAD1L1/GEN1/SPDL1/CCSAP/RACGAP1/TENT4A/SEH1L/ZWINT/MAD2L2/FLNA/ANKRD53/KIF4B/CENPK/PINX1/RAD21/ZWILCH/NCAPD3/NCAPH2/SMC2/RRS1"
"GO:0070286","axonemal dynein complex assembly",42,-0.68141896193979,-2.27033076089707,1.22021713088057e-06,0.000202941375451716,0.000183877595345992,3634,"tags=60%, list=11%, signal=53%","CCDC39/ODAD2/DNAI2/DRC2/DNAAF4/DNAI4/ODAD1/TTC12/ODAD4/DNAL1/DNAI3/DRC1/CCDC40/TEKT2/ODAD3/DNAAF11/DNAAF8/DNAH7/DNAI1/DNAAF6/DNAH5/DNAAF3/DNAAF1/CFAP57/ZMYND10"
"GO:0051047","positive regulation of secretion",331,-0.362229483237048,-1.63242743044782,1.40829800144898e-06,0.000228216496645066,0.000206778437999527,3581,"tags=22%, list=10%, signal=20%","GLUD1/RAB3A/P2RX4/ILDR1/DOC2B/CDK5R2/P2RY2/PTGES/IGF1/STX1B/CXCL12/CADPS2/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/ABCB11/NEUROD1/UCN/NNAT/GATA1/ANG/C1QTNF3/DOC2A/ABCG1/PLA2G3/NEGR1/FFAR1/TGFB3/CHRNB2/FGA/GPER1/NKX3-1/SCIN/F2RL2/LEP/CYP4F2/RPH3AL/ITPR1/TRPA1/MYB/GRP/GATA2/SMPD3/RAB27B/MYRIP/FFAR2/SYTL4/PLA2G10/SYBU/GIPR/KISS1R/CD177/TAC1/SYT4/CYP4A11/XBP1/NPY2R/RFX6/BAIAP3/SLC4A8/FGB/ABAT/SYT1/SLC6A4/ABCC8/GHRH/SLC30A8/TRH/LACRT/CARTPT"
"GO:0030072","peptide hormone secretion",256,-0.391454740042437,-1.71389843836216,1.70009619347735e-06,0.00026206360836041,0.000237446040886181,4115,"tags=26%, list=12%, signal=23%","STXBP4/SYT7/SLC16A2/NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/GLUD1/RAB3A/PCLO/ILDR1/DOC2B/PER2/GNAO1/CRHBP/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/NEUROD1/UCN/NNAT/CPE/ADRA2C/FAM3B/SREBF1/FFAR1/SNAP25/ADRA2A/IRS1/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/GRP/HNF1A/SMPD3/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/KCNJ11/RFX6/PTPRN2/BAIAP3/FGB/ABAT/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
"GO:0035592","establishment of protein localization to extracellular region",383,-0.348992116653816,-1.56942132882595,1.67368045709287e-06,0.00026206360836041,0.000237446040886181,5544,"tags=29%, list=16%, signal=25%","SELENOT/GPR68/C1QTNF5/PARD6A/RBM4/PLA2G1B/TRPM5/RHBDF1/EDNRB/GOLPH3L/GPR27/FKBP1B/PRKN/C2CD2L/PHPT1/CELA2A/NR1D1/KCNJ8/SNCG/WLS/APBB1/PDE8B/NKX6-1/ADORA2A/ARFIP1/APBB3/UCP2/VIP/MIA3/SIDT2/STXBP4/SYT7/SEL1L/TREM2/NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/SLC12A2/LMF1/GLUD1/RAB3A/PCLO/DOC2B/PER2/COMP/IGF1/GNAO1/LTBP2/RAPGEF4/F2R/LRRC32/TRPM4/SIRT3/MLXIPL/RAB11FIP3/GIP/NEUROD1/NNAT/ANG/DNAJC1/CBLN1/ADRA2C/C1QTNF3/FAM3B/SCG2/ABCG1/NECAB3/SREBF1/FFAR1/SNAP25/ADRA2A/TGFB3/IRS1/RAB11FIP1/NLRP6/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/HNF1A/CBLN4/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/SYT4/KCNJ11/RFX6/PTPRN2/BAIAP3/SLC4A8/FGB/ABAT/ABCC8/CHGA/SLC30A8/TRH/CARTPT"
"GO:0019730","antimicrobial humoral response",175,0.521761996080644,1.75888932121069,2.06350864039729e-06,0.000310508919221688,0.000281340526410057,4355,"tags=39%, list=13%, signal=34%","HTN1/PI3/PGLYRP3/CXCL5/REG1A/BPI/KRT6A/PGLYRP4/KLK5/IL36RN/KLK7/PRSS3/DEFB1/MMP7/CXCL1/SLPI/DEFB4A/CCL7/CCL20/ACOD1/SPINK5/HTN3/CXCL6/TF/S100A9/CALCA/SPRR2A/PF4V1/CXCL10/POMC/CCL18/IL17A/CCL13/CCL24/CXCL8/IGHG1/S100A12/CXCL3/WFDC12/PPBP/IL17F/CCL8/IGHM/CXCL11/S100A7/ADM/PF4/DMBT1/H2BC11/SEMG1/IGHG3/CCL1/IGKV3-20/CCL25/WFDC5/IGHG2/COLEC11/GATA6/REG1B/CX3CL1/NPPB/H2BC10/GALP/GNLY/GAPDH/CXCL9/RNASE7/LYZ"
"GO:0051304","chromosome separation",83,0.602227810325949,1.86015834793728,3.05714468517785e-06,0.000449329172333117,0.000407120369335802,9007,"tags=55%, list=26%, signal=41%","CDC20/AURKB/TTK/NDC80/CDCA8/UBE2C/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/DLGAP5/NCAPG/CENPF/NCAPH/NCAPD2/BUB1B/SPC24/MAD2L1/PRAP1/FBXO5/KNL1/ESPL1/INCENP/CCNB1/NCAPG2/USP44/SMC4/PLSCR1/SPC25/MAD1L1/GEN1/SPDL1/ZWINT/MAD2L2/RAD21/CSNK2A2/ZWILCH/NCAPD3/NCAPH2/SMC2/KNTC1/ZW10"
"GO:0051784","negative regulation of nuclear division",64,0.638541216715533,1.91167601845115,3.5460308693547e-06,0.000453870229607365,0.000411234851609604,6792,"tags=58%, list=20%, signal=47%","HORMAD1/DMRT1/CDC20/AURKB/TTK/NDC80/CDCA8/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/CHEK1/SKA3/NUF2/NANOS2/CENPF/BUB1B/SPC24/MAD2L1/MTBP/PRAP1/FBXO5/BMP7/LIF/KNL1/INCENP/CCNB1/USP44/SPC25/MAD1L1/GEN1/SPDL1/FBXO43/ZWINT/MAD2L2"
"GO:0050796","regulation of insulin secretion",178,-0.429356148450977,-1.81213267783576,3.52489508082245e-06,0.000453870229607365,0.000411234851609604,3883,"tags=28%, list=11%, signal=25%","NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/GLUD1/DOC2B/PER2/GNAO1/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/NEUROD1/NNAT/ADRA2C/SREBF1/FFAR1/SNAP25/ADRA2A/IRS1/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/KCNJ11/RFX6/BAIAP3/ABAT/ABCC8/CHGA/SLC30A8/TRH/CARTPT"
"GO:0030317","flagellated sperm motility",203,-0.416322985010807,-1.77741092589118,3.59074548740004e-06,0.000453870229607365,0.000411234851609604,3042,"tags=31%, list=9%, signal=28%","PIERCE2/TTC21A/CFAP119/KIAA0319L/SLC9C1/EFHC1/LZTFL1/CFAP52/TEKT5/SPAG8/CFAP144/CFAP44/CFAP221/TTC12/BBS4/CCR6/CCDC159/CFAP276/CELF3/SORD/HOATZ/CFAP53/PLA2G3/TACR3/TLE6/PGK2/TEKT4/ARMC3/DRC1/RIBC1/CCDC40/CFAP65/TEKT2/NEURL1/SPEF2/EFCAB6/ODAD3/CFAP210/CFAP141/CFAP45/BBOF1/DNAAF11/TMEM232/CFAP43/DNAI1/CFAP69/TTLL9/PIERCE1/DNAAF6/IQUB/CFAP107/CFAP90/DNAH5/TAC1/LRRC46/TEKT1/CFAP57/CFAP77/CFAP61/ROPN1L/DNALI1/SPAG6/ATP1A4"
"GO:0030073","insulin secretion",211,-0.416392519122137,-1.7533279852078,3.4690165001178e-06,0.000453870229607365,0.000411234851609604,3883,"tags=26%, list=11%, signal=23%","NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/GLUD1/RAB3A/PCLO/DOC2B/PER2/GNAO1/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/NEUROD1/NNAT/ADRA2C/FAM3B/SREBF1/FFAR1/SNAP25/ADRA2A/IRS1/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/HNF1A/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/KCNJ11/RFX6/PTPRN2/BAIAP3/ABAT/ABCC8/CHGA/SLC30A8/TRH/CARTPT"
"GO:0016054","organic acid catabolic process",246,-0.391324061738283,-1.69569053182765,3.33695042234371e-06,0.000453870229607365,0.000411234851609604,4784,"tags=30%, list=14%, signal=26%","AMDHD2/HMGCLL1/ETFDH/ECI1/DECR2/ECHDC2/THNSL2/AIG1/ACOX3/LONP2/OTC/HMGCL/CPT1A/DCXR/CRYL1/PEX7/HAL/BCAT2/AMACR/ACADS/GLUD1/SLC25A21/GSTZ1/GLS2/SDSL/ABHD1/ALDH4A1/AKR1D1/ABCD3/HNMT/ABCB11/HSD17B4/ETFBKMT/ECI2/ALDH6A1/CRYM/FAH/SARDH/AGXT2/PAH/ACACB/SORD/ABHD2/GLUL/PRODH/IVD/PCK1/ADIPOQ/DDO/FAAH/CYP26A1/CSAD/IRS1/QDPR/LDHD/CYP4F12/CROT/LEP/CRAT/GAD1/CYP4F2/MCCC2/ACOT4/HOGA1/HGD/ACADSB/AGXT/HDC/ACMSD/PLIN5/CYP4A11/ACOX2/SLC27A2/ABAT/TAT"
"GO:0046395","carboxylic acid catabolic process",246,-0.391324061738283,-1.69569053182765,3.33695042234371e-06,0.000453870229607365,0.000411234851609604,4784,"tags=30%, list=14%, signal=26%","AMDHD2/HMGCLL1/ETFDH/ECI1/DECR2/ECHDC2/THNSL2/AIG1/ACOX3/LONP2/OTC/HMGCL/CPT1A/DCXR/CRYL1/PEX7/HAL/BCAT2/AMACR/ACADS/GLUD1/SLC25A21/GSTZ1/GLS2/SDSL/ABHD1/ALDH4A1/AKR1D1/ABCD3/HNMT/ABCB11/HSD17B4/ETFBKMT/ECI2/ALDH6A1/CRYM/FAH/SARDH/AGXT2/PAH/ACACB/SORD/ABHD2/GLUL/PRODH/IVD/PCK1/ADIPOQ/DDO/FAAH/CYP26A1/CSAD/IRS1/QDPR/LDHD/CYP4F12/CROT/LEP/CRAT/GAD1/CYP4F2/MCCC2/ACOT4/HOGA1/HGD/ACADSB/AGXT/HDC/ACMSD/PLIN5/CYP4A11/ACOX2/SLC27A2/ABAT/TAT"
"GO:0042886","amide transport",335,-0.35271194409475,-1.59482226427402,3.23965743695651e-06,0.000453870229607365,0.000411234851609604,3883,"tags=26%, list=11%, signal=23%","NR0B2/CPT1A/MTNR1B/ZBED6/SLC27A1/MIDN/GLTPD2/GLUD1/RAB3A/PCLO/SLC25A16/ILDR1/DOC2B/PER2/CA2/UPK3A/ABCA2/GNAO1/CRHBP/CERT1/RAPGEF4/SLC15A5/TRPM4/SIRT3/MLXIPL/GIP/ABCB1/NEUROD1/AQP8/UCN/NNAT/CPE/AQP7B/CLN3/ADRA2C/FAM3B/ABCG2/SLC46A1/AQP10/SLC19A2/SREBF1/FFAR1/SNAP25/ADRA2A/NHERF1/IRS1/FGA/GPER1/AQP7/RAPGEF3/GJA1/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/GRP/HNF1A/SMPD3/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/LRP2/ADCY5/SSTR5/TFAP2B/KCNK16/SLC14A2/KCNJ11/NPY2R/RFX6/PTPRN2/BAIAP3/FGB/ABAT/UMOD/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
